normalized_query,id,score,description_bm25,title_bm25,name_bm25,character_bm25,type,release_year,age_certification,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,action,animation,comedy,crime,documentation,drama,european,family,fantasy,history,horror,music,reality,romance,scifi,sport,thriller,war,western,AR,AT,AU,BE,BG,BR,CA,CH,CL,CM,CN,CO,CY,CZ,DE,DK,EG,ES,FR,GB,GH,HK,HU,ID,IE,IL,IN,IO,IS,IT,JP,KE,KG,KH,KR,LB,Lebanon,MA,MC,MX,MY,NG,NL,NO,NZ,PE,PH,PK,PL,PR,PS,QA,RO,RU,SA,SE,SG,TH,TN,TR,TW,US,VA,VE,VN,XX,ZA
connect,ts346034,0,0.0,0.0,0.0,0.0,SHOW,2022,TV-MA,57,-1.0666666666666664,-0.1550672955251351,-0.0420367730379792,1.2371134020618548,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
s,ts89330,0,1.395825270814833,0.0,0.0,0.0,SHOW,2019,TV-14,44,0.6000000000000002,-0.2137351892327159,-0.3558138684797309,1.4432989690721647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s,ts90902,0,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,63,0.8000000000000002,-0.0931784194179224,1.3222941111964035,1.0309278350515465,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s,ts90937,0,0.0,0.0,0.0,0.0,SHOW,2020,TV-14,53,0.6000000000000002,0.8181295295064995,0.0970866688598897,-0.0687285223367701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gandu,tm233570,0,0.0,0.0,0.0,0.0,MOVIE,2015,unknwon,119,-1.3333333333333333,-0.2206372943747843,-0.3322001681470921,-1.4432989690721651,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gandu,tm34646,0,0.0,0.0,0.0,0.0,MOVIE,2012,unknwon,110,-1.0666666666666664,-0.2220177154031979,-0.2436670687575391,-1.2371134020618562,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gandu,ts88271,0,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,12,0.6666666666666666,-0.1854365581502358,0.0225901962934532,0.9621993127147768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gandu,tm845594,0,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,141,0.4000000000000003,-0.1432186816979178,-0.3572760171071389,-0.4810996563573884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internet,tm411288,0,6.749723658630242,0.0,0.0,0.0,MOVIE,2018,unknwon,104,-0.5999999999999996,-0.2091337858046704,-0.2812442884819242,-1.0309278350515465,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internet,tm411358,0,6.840655606534533,0.0,0.0,0.0,MOVIE,2018,unknwon,90,0.066666666666667,1.6605314620959393,-0.1513323829367255,-0.6872852233676976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
internet,ts20238,0,3.727347606916437,0.0,0.0,0.0,SHOW,2014,TV-PG,45,0.4666666666666668,-0.2023467157483032,-0.06784369631173,1.4432989690721647,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shutter,tm921230,0,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,77,-0.1333333333333328,-0.2227079259174048,-0.3442628943232079,0.0687285223367695,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
high,ts89747,0,0.0,6.373821170358722,0.0,0.0,SHOW,2019,TV-MA,42,0.1333333333333334,0.5917404808466582,1.0347625836166248,0.0687285223367695,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
high,ts97584,0,0.0,0.0,0.0,0.0,SHOW,2017,TV-MA,20,-0.2666666666666663,-0.2520418727711952,-0.4455166867712102,0.7560137457044671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
crime th,tm948100,0,3.303741176719126,0.0,0.0,0.0,MOVIE,2020,unknwon,115,-1.1333333333333329,-0.2136201541470148,-0.4193442263406075,-1.3058419243986257,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crime th,ts22337,0,4.057944788124749,0.0,0.0,0.0,SHOW,2003,TV-14,43,0.8000000000000002,16.292534222937995,17.901451182512705,0.4810996563573878,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
crime th,ts53101,0,4.37321353799362,0.0,0.0,0.0,SHOW,2017,TV-14,63,0.6666666666666666,-0.0254227539399516,0.7506671053112548,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crime th,tm7810,0,3.70209513090967,0.0,0.0,0.0,MOVIE,1991,unknwon,100,-0.7333333333333331,-0.2151156102611296,-0.2956464524618927,-0.6185567010309281,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
crime th,ts20288,0,3.303741176719126,0.0,0.0,0.0,SHOW,2014,TV-14,45,0.2000000000000004,2.0610836305073046,1.284643784040648,-0.4123711340206189,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shutter,tm233360,0,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,87,0.1333333333333334,0.1468998044403543,-0.1315933764667178,-0.6185567010309281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
high,ts287532,0,0.0,2.7067604285861133,0.0,0.0,SHOW,2021,TV-14,53,,,-0.2573381584238037,0.7560137457044671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
shutter,tm35652,0,0.0,0.0,0.0,0.0,MOVIE,2008,PG-13,119,0.7333333333333337,0.4761302197170137,-0.2779544540702562,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shutter,tm1026043,0,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,91,0.2000000000000004,-0.2495111008857701,-0.4048689549292685,2.130584192439862,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotel,tm246330,0,5.390759227995353,0.0,0.0,0.0,MOVIE,2017,R,150,-0.1999999999999998,-0.2220177154031979,-0.4054538143802317,-0.2749140893470793,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotel,ts271595,0,6.914290680084225,4.145036841995052,0.0,0.0,SHOW,2021,TV-MA,55,-0.4666666666666662,1.677671689865409,0.892934166758051,0.2061855670103091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hotel,tm349418,0,5.793915676235514,6.242455695284053,0.0,0.0,MOVIE,2018,unknwon,90,-0.7999999999999995,-0.2214425399746923,-0.3012757246774134,-1.718213058419244,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotel,ts87194,0,6.435649278911532,8.356741833306659,0.0,0.0,SHOW,2018,TV-MA,49,0.4666666666666668,-0.077878753019671,-0.3768688087144057,0.137457044673539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hotel,ts57964,0,0.0,6.242455695284053,0.0,0.0,SHOW,2017,TV-Y7,15,-0.8666666666666666,-0.172322558380306,0.7971634316628287,0.2061855670103091,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
high,ts63001,0,4.3521235441513575,6.373821170358722,0.0,0.0,SHOW,1988,TV-PG,50,-1.8666666666666665,-0.2541125043138157,-0.3916365098512263,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
high,ts256311,0,3.996727147071208,5.450751137205651,0.0,0.0,SHOW,2021,TV-MA,26,0.0,0.0414126308524099,2.270716818364587,1.0309278350515465,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internet,ts223210,0,0.0,3.779810221684477,0.0,0.0,SHOW,2019,TV-MA,62,0.9333333333333336,5.676291268836995,0.4964725664363782,0.5498281786941579,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wedn,tm301024,0,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,94,-0.5999999999999996,-0.0584378235361785,0.108710750447783,-0.5498281786941586,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
internet,tm1198388,0,0.0,5.3062315774377895,0.0,0.0,MOVIE,2022,unknwon,105,-0.0666666666666664,-0.0929483492465201,13.169060935044046,0.137457044673539,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
investig,tm845437,0,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,107,1.0666666666666664,0.3688024847578511,0.4577987352414373,0.8934707903780061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
investig,ts223077,0,0.0,0.0,0.0,0.0,SHOW,2019,unknwon,60,,,-0.3213802683042731,0.2749140893470786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
investig,ts276067,0,0.0,0.0,0.0,0.0,SHOW,2022,TV-MA,36,-0.6666666666666666,-0.1442539974692281,11.198011477866723,0.2061855670103091,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
investig,tm430171,0,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,105,0.3333333333333333,-0.0577476130219717,-0.1509668457798735,-0.4810996563573884,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wedn,tm177645,0,0.0,0.0,0.0,0.0,MOVIE,2013,PG-13,106,0.2666666666666669,2.3286552398481537,-0.1862777351317761,-0.4123711340206189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
wedn,tm234069,0,0.0,0.0,0.0,0.0,MOVIE,2015,PG-13,107,-0.1999999999999998,0.9460485448061658,-0.2232700954051979,-0.4810996563573884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wedn,ts35682,0,0.0,0.0,0.0,0.0,SHOW,2013,TV-MA,46,1.3333333333333333,2.2824111353962957,1.874547647768396,0.8247422680412366,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duc,tm233484,0,0.0,0.0,0.0,0.0,MOVIE,2018,PG,82,-0.5999999999999996,0.1732428390659151,0.3887853200277808,-0.4810996563573884,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wedn,tm465427,0,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,89,-1.0666666666666664,-0.0172552628551708,0.1854004459553313,-0.4123711340206189,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the note,ts253722,0,2.146250688258938,0.0,0.0,0.0,SHOW,2020,TV-G,36,-0.1333333333333328,-0.2089037156332681,-0.3155316737946412,1.0996563573883158,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
the note,ts251616,0,11.281779318876724,0.0,0.0,0.0,SHOW,2020,unknwon,38,-0.7333333333333331,-0.2389278730012654,-0.3772343458712578,1.2371134020618548,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the note,ts255926,0,2.092071796051625,0.0,0.0,0.0,SHOW,2020,TV-14,25,0.6000000000000002,1.6982629702059129,0.7296852725079505,0.8934707903780061,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
duc,tm425698,0,0.0,0.0,0.0,0.0,MOVIE,2019,R,96,-0.5333333333333332,0.3983665017830438,-0.0108930072741894,-0.8247422680412372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duc,tm840761,0,0.0,0.0,0.0,0.0,MOVIE,2020,G,97,,,1.075117885733085,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
duc,ts252098,0,0.0,0.0,0.0,0.0,SHOW,2020,TV-MA,24,,,-0.0877289176444785,0.137457044673539,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the man who kn,tm233465,0,7.669614823563627,5.257243961332444,0.0,4.380249867282582,MOVIE,2016,PG-13,96,-1.5333333333333332,2.5014379385712644,1.5808750959535038,-1.168384879725086,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
studen,tm350945,0,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,102,0.5333333333333338,-0.1489704359829748,-0.1356873926234601,0.6185567010309274,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the man who kn,ts8,0,7.484623407526832,0.0,0.0,0.0,SHOW,2015,TV-MA,49,1.4666666666666677,50.19670999654895,19.485981650034727,1.0996563573883158,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
k,ts80993,0,0.0,0.0,0.0,0.0,SHOW,2017,TV-Y7,24,-0.1333333333333328,-0.252732083285402,-0.1786745622692546,0.7560137457044671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how it,tm464542,0,6.002968490423098,0.0,0.0,0.0,MOVIE,2018,unknwon,107,0.6666666666666666,0.6552398481536869,-0.2577768030120261,-1.3058419243986257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
how it,ts24028,0,7.942080232295989,0.0,0.0,0.0,SHOW,2002,TV-14,29,1.533333333333334,0.629702059128034,-0.1190920057023796,0.9621993127147768,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
